"","StationID","species","min.year","max.year","b.linear","SE.b.linear","pval.lin","AIC.linear","nobs.linear","r2.lin","best_linear","b.poly","SE.b.poly","pval.b.poly","c.poly","SE.c.poly","pval.c.poly","AIC.poly","nobs.poly","r2.poly","best_poly","vote","UCI","MOSout","UDI","organism.group","measure","transformation","Phylum","Class","Order","Family","Genus","origin","enter","DOI","lat","long"
"11","BOCHTVWTM","Gyrosigma fasciola",2007,2018,0.114261566519119,0.0693844119816083,0.134006977345193,29.0566514588974,11,0.146168871740307,"lm",1.25640498775918,0.717333578370443,0.117964456649591,1.05933070206627,0.717333578370443,0.177986028958415,28.4049419831677,11,0.245200636659389,"lm","no","BOCHTVWTM Gyrosigma fasciola",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae","Gyrosigma","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"12","BOCHTVWTM","Heterocapsa sp.",2007,2018,0.180051545688192,0.0774948266495162,0.0452332547370298,31.4887283622831,11,0.305468328387356,"lm",1.97982284811875,0.901481371377492,0.0593455978600279,-0.183494390740637,0.901481371377492,0.843789231806018,33.4319068754021,11,0.222677586750387,"lm","positive linear","BOCHTVWTM Heterocapsa sp.",NA,"HLH001","phytoplankton","biomass","log1p","Myzozoa","Dinophyceae","Peridiniales","Heterocapsaceae","Heterocapsa","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"13","BOCHTVWTM","Leptocylindraceae",2007,2018,0.10075173381432,0.0818553745243051,0.249574964691633,32.69306960004,11,0.0489770276619746,"lm",1.10785266425099,0.897781949724459,0.252226693736993,0.918176315902461,0.897781949724459,0.33636990752726,33.3414394156375,11,0.0538077404664791,"lm","no","BOCHTVWTM Leptocylindraceae",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Leptocylindrales","Leptocylindraceae",NA,"Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"14","BOCHTVWTM","Mediopyxis helysia",2007,2018,0.799762474314369,0.531105247826781,0.166369900151298,73.8332069609009,11,0.112497258027176,"lm",8.79408179287452,5.00580468628442,0.117019671135731,-10.3190033815198,5.00580468628442,0.0731997825233497,71.1468165673365,11,0.347925280236987,"lm","positive to negative","BOCHTVWTM Mediopyxis helysia",TRUE,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Khakista incertae sedis",NA,NA,"Mediopyxis","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"15","BOCHTVWTM","Melosira nummuloides",2007,2018,0.02241948066556,0.0734787659063584,0.767216901902031,30.3180046108197,11,-0.0997355418049106,"lm",0.246521627431623,0.854178862871774,0.780219276269412,0.195606278463549,0.854178862871774,0.82461525019272,32.2461340401261,11,-0.229145339301016,"lm","no","BOCHTVWTM Melosira nummuloides",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Melosirales","Melosiraceae","Melosira","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"16","BOCHTVWTM","Micromonas pusilla",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOCHTVWTM Micromonas pusilla",NA,"HLH001","phytoplankton","biomass","log1p","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"17","BOCHTVWTM","Minutocellus scriptus",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOCHTVWTM Minutocellus scriptus",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Cymatosirales","Cymatosiraceae","Minutocellus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"18","BOCHTVWTM","Odontella aurita",2007,2018,-0.0221488746926266,0.101057710622161,0.83140698951143,37.3293007864686,11,-0.105212257686761,"lm",-0.243546080145933,1.06771824064844,0.82529093686759,1.41175562666589,1.06771824064844,0.222646961973666,37.1551821827051,11,-0.0203781509205541,"lm","no","BOCHTVWTM Odontella aurita",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"19","BOCHTVWTM","Odontella regia",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOCHTVWTM Odontella regia",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"20","BOCHTVWTM","Paralia sulcata",2007,2018,0.0647666347167697,0.118655552162321,0.598444522697254,40.8610274527707,11,-0.0755072286821381,"lm",0.712165300874798,1.20768233598231,0.57166892852027,-1.91120151491956,1.20768233598231,0.152184608856661,39.8651248448304,11,0.0785247457015392,"lm","no","BOCHTVWTM Paralia sulcata",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Paraliales","Paraliaceae","Paralia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"21","BOCHTVWTM","Phaeocystis sp.",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOCHTVWTM Phaeocystis sp.",NA,"HLH001","phytoplankton","biomass","log1p","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"22","BOCHTVWTM","Plagiogrammopsis sp.",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOCHTVWTM Plagiogrammopsis sp.",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Cymatosirales","Cymatosiraceae","Plagiogrammopsis","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"23","BOCHTVWTM","Protoperidinium achromaticum",2007,2018,-0.686219196828388,0.592076956388674,0.276280829981111,76.2240880227814,11,0.0331895253308787,"lm",-7.54557501578639,6.85635180487631,0.303113078836226,2.32190218674661,6.85635180487631,0.743590510187476,78.0675175431974,11,-0.072290012224999,"lm","no","BOCHTVWTM Protoperidinium achromaticum",NA,"HLH001","phytoplankton","biomass","log1p","Myzozoa","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"24","BOCHTVWTM","Pseudo-nitzschia sp.",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",3.35245088799655,6.94380586837493,0.642174076096153,7.58738672251826,6.94380586837493,0.306341519025291,78.3463571331271,11,-0.0607770129914627,"lm","no","BOCHTVWTM Pseudo-nitzschia sp.",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"25","BOCHTVWTM","Pyramimonas sp.",2007,2018,0.128020848217912,0.0451706817719297,0.0195890203174064,19.6139437218481,11,0.412885454264268,"lm",1.4077002192266,0.479481431879002,0.0188279356057299,-0.617329966039104,0.479481431879002,0.233917102909681,19.5425542829111,11,0.452865399150269,"lm","positive linear","BOCHTVWTM Pyramimonas sp.",NA,"HLH001","phytoplankton","biomass","log1p","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","Pyramimonas","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"26","BOCHTVWTM","Rhizosolenia imbricata",2007,2018,0.436228318613056,0.639673581083456,0.512433897249538,77.925158742525,11,-0.0565171120817958,"lm",4.7967085696795,7.38624985272862,0.534269947052065,2.96837220885879,7.38624985272862,0.698296359485348,79.7052998504605,11,-0.165061200839405,"lm","no","BOCHTVWTM Rhizosolenia imbricata",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"27","BOCHTVWTM","Rhizosolenia setigera",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOCHTVWTM Rhizosolenia setigera",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"28","BOCHTVWTM","Scenedesmaceae",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",-7.06047175082555,3.39014518324314,0.0708232817565173,-8.48902511798003,3.39014518324314,0.0367107987052421,62.5728571307942,11,0.462584594993841,"lm","no","BOCHTVWTM Scenedesmaceae",NA,"HLH001","phytoplankton","biomass","log1p","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae",NA,"Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"29","BOCHTVWTM","Skeletonema sp.",2007,2018,0.230964090446011,0.194883650399042,0.266311554898568,51.7769421245065,11,0.0388822991469809,"lm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOCHTVWTM Skeletonema sp.",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"30","BOCHTVWTM","Surirella sp.",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",-3.3405036044827,6.51249856897968,0.621855151581574,5.8106729323283,6.51249856897968,0.398309545646723,76.9355668097901,11,-0.103851900210584,"lm","no","BOCHTVWTM Surirella sp.",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"31","BOCHTVWTM","Thalassionema nitzschioides",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOCHTVWTM Thalassionema nitzschioides",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"32","BOCHTVWTM","Thalassiosira sp.",2007,2018,0.0704103809744492,0.238766975902128,0.77476591273326,56.2448201373428,11,-0.100477918184632,"lm",0.774223184061545,1.71820836919179,0.664240059270883,-6.198303399226,1.71820836919179,0.00690746331546904,47.621862934764,11,0.528669527027498,"lm","positive to negative","BOCHTVWTM Thalassiosira sp.",TRUE,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"33","BOOMKDP","Actinoptychus senarius",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",6.20631172143855,5.04988361688733,0.250235082141161,-12.0927138855651,5.04988361688732,0.0402492549793941,77.4671046521494,12,0.322860300866429,"lm","no","BOOMKDP Actinoptychus senarius",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Coscinodiscales","Heliopeltaceae","Actinoptychus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"34","BOOMKDP","Archaeperidinium sp.",2007,2018,-0.649616075055099,0.554553016208663,0.268583608506016,83.2705728962801,12,0.0327316142896756,"lm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOOMKDP Archaeperidinium sp.",NA,"HLH001","phytoplankton","biomass","log1p","Myzozoa","Dinophyceae","Peridiniales","Peridiniida incertae sedis","Archaeperidinium","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"35","BOOMKDP","Asterionellopsis glacialis",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOOMKDP Asterionellopsis glacialis",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Asterionellopsis","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"36","BOOMKDP","Biddulphia alternans",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",-8.43589267685318,3.46672933272784,0.0377721618529883,-10.1091145775092,3.46672933272784,0.0171419729187536,68.4394181850328,12,0.530409167702768,"lm","no","BOOMKDP Biddulphia alternans",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Biddulphiales","Biddulphiaceae","Biddulphia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"37","BOOMKDP","Cerataulina pelagica",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOOMKDP Cerataulina pelagica",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Hemiaulales","Hemiaulaceae","Cerataulina","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"38","BOOMKDP","Chaetoceros sp.",2007,2018,-0.0729919691631736,0.0660560729413559,0.295036308172121,32.2067702953234,12,0.0196974234389014,"lm",-0.872856999405607,0.82344554565454,0.316759344716486,-0.370277901926787,0.82344554565454,0.663583460459913,33.9401513583813,12,-0.0652912836435828,"lm","no","BOOMKDP Chaetoceros sp.",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"39","BOOMKDP","Chromista",2007,2018,0.36106349518112,0.100745482347192,0.00497917229918795,42.3370116132131,12,0.518482913026735,"lm",4.31769142019135,1.17319215733983,0.00507316080155243,1.45828122209752,1.17319215733983,0.245273317909345,42.4358208855821,12,0.543371718005514,"lm","positive linear","BOOMKDP Chromista",NA,"HLH001","phytoplankton","biomass","log1p",NA,NA,NA,NA,"Chromista","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"40","BOOMKDP","Coscinodiscus radiatus",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",2.24537383210405,7.07615161987111,0.758241893173193,-12.2644939427502,7.07615161987111,0.117092532462279,85.5638648093272,12,0.0912639007100704,"lm","no","BOOMKDP Coscinodiscus radiatus",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Coscinodiscales","Coscinodiscaceae","Coscinodiscus","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"41","BOOMKDP","Cryptomonadales",2007,2018,NA,NA,NA,NA,NA,NA,"No best model",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No best model","no","BOOMKDP Cryptomonadales",NA,"HLH001","phytoplankton","biomass","log1p","Cryptophyta","Cryptophyceae","Cryptomonadales",NA,"Cryptomonadales","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"42","BOOMKDP","Delphineis sp.",2007,2018,0.00194631851653975,0.0706867641489063,0.978575236428212,33.8328752366264,12,-0.0999166104967342,"lm",0.0232745843098806,0.833508258160321,0.978332434645305,-0.944743609220136,0.833508258160321,0.286312906224889,34.2316598707816,12,-0.0694668680325821,"lm","no","BOOMKDP Delphineis sp.",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Rhaponeidales","Rhaphoneidaceae","Delphineis","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"43","BOOMKDP","Ditylum brightwellii",2007,2018,0.209324885477251,0.105480262165124,0.0753076260111943,43.4392473092675,12,0.210802767421517,"lm",2.5031615605567,1.32904026631402,0.0922987797958626,0.114761904953491,1.32904026631402,0.933079185769444,45.4293097869342,12,0.123840058122011,"lm","positive linear","BOOMKDP Ditylum brightwellii",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Lithodesmiales","Lithodesmiaceae","Ditylum","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"44","BOOMKDP","Eucampia zodiacus",2007,2018,0.0778155149340267,0.120138585453452,0.531757828063349,46.5621779077632,12,-0.0557093816036272,"lm",0.930538217439869,1.39783809408012,0.52229779692123,1.7475777398293,1.39783809408012,0.242754432179787,46.6405837172361,12,0.000559236528717588,"lm","no","BOOMKDP Eucampia zodiacus",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Hemiaulales","Hemiaulaceae","Eucampia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"45","BOOMKDP","Eunotogramma dubium",2007,2018,-0.733367092042318,0.470200090374829,0.149892920361441,79.3104748623965,12,0.115231994193372,"lm",-8.769794907052,5.67396515876595,0.156597151127379,-5.13917241659863,5.67396515876594,0.388674615504624,80.2636566281614,12,0.0990487648474024,"lm","no","BOOMKDP Eunotogramma dubium",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Anaulales","Anaulaceae","Eunotogramma","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"46","BOOMKDP","Eutreptiella sp.",2007,2018,-0.0712791473958811,0.0640602624046032,0.291874235404069,31.4704567526357,12,0.0211848298854797,"lm",-0.852374630105851,0.80494418127477,0.317225835325198,-0.192092188681654,0.80494418127477,0.816729551240081,33.3947636715137,12,-0.0807338596434404,"lm","no","BOOMKDP Eutreptiella sp.",NA,"HLH001","phytoplankton","biomass","log1p","Euglenozoa","Euglenoidea","Eutreptiida","Eutreptiaceae","Eutreptiella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"47","BOOMKDP","Guinardia delicatula",2007,2018,-0.050216139061177,0.116335176543775,0.675153513583909,45.7900864459228,12,-0.079879451876963,"lm",-0.600497684405336,1.42749196427635,0.683865453699042,1.00689574854652,1.42749196427635,0.498434197816083,47.1443967267798,12,-0.137010506574401,"lm","no","BOOMKDP Guinardia delicatula",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Guinardia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"48","BOOMKDP","Guinardia flaccida",2007,2018,0.0515745210238104,0.0550596783302339,0.370981855408971,27.836698763639,12,-0.0112700546014348,"lm",0.616741570103352,0.673633298778202,0.383780473124608,0.501104882524357,0.673633298778201,0.475918258300838,29.1206747301461,12,-0.0585487506558708,"lm","no","BOOMKDP Guinardia flaccida",NA,"HLH001","phytoplankton","biomass","log1p","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Guinardia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"49","BOOMKDP","Gyrodinium spirale",2007,2018,-0.02548515180031,0.053338108614679,0.643062359653803,27.0743004009189,12,-0.0754479023054584,"lm",-0.304758090305744,0.59485367550135,0.620759105430486,-0.94001378736066,0.59485367550135,0.148508771146239,26.1357840745036,12,0.0645977392058896,"lm","no","BOOMKDP Gyrodinium spirale",NA,"HLH001","phytoplankton","biomass","log1p","Myzozoa","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"50","BOOMKDP","Heterocapsa sp.",2007,2018,-0.0405795408260525,0.0440039792774025,0.378147463105331,22.4573966137742,12,-0.0137862106992319,"lm",-0.485260730033269,0.535516048908719,0.388469375786035,0.43357101743833,0.535516048908718,0.439032056415959,23.6137538572707,12,-0.0499567763915938,"lm","no","BOOMKDP Heterocapsa sp.",NA,"HLH001","phytoplankton","biomass","log1p","Myzozoa","Dinophyceae","Peridiniales","Heterocapsaceae","Heterocapsa","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"51","BOOMKDP","Katodinium glaucum",2007,2018,0.000469994301907002,0.0406820940706622,0.991009595121211,20.573588099382,12,-0.0999853186674964,"lm",0.00562031440996001,0.501309092878807,0.991299469891514,-0.323882097492701,0.501309092878807,0.534357291644032,22.0295619367727,12,-0.168033814965897,"lm","no","BOOMKDP Katodinium glaucum",NA,"HLH001","phytoplankton","biomass","log1p","Myzozoa","Dinophyceae","Tovelliales","Tovelliaceae","Katodinium","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
